iter	Passed	Remaining
1160	26604	19225
1161	26640	19212
1162	26675	19198
1163	26707	19181
1164	26725	19155
1165	26787	19160
1166	26818	19142
1167	26850	19126
1168	26880	19108
1169	26912	19091
1170	26983	19102
1171	27015	19086
1172	27046	19068
1173	27079	19052
1174	27110	19034
1175	27180	19044
1176	27211	19027
1177	27244	19011
1178	27273	18991
1179	27324	18988
1180	27402	19003
1181	27434	18986
1182	27468	18970
1183	27492	18947
1184	27523	18929
1185	27591	18937
1186	27622	18919
1187	27653	18900
1188	27679	18880
1189	27699	18854
1190	27750	18849
1191	27761	18818
1192	27771	18786
1193	27781	18753
1194	27792	18722
1195	27823	18704
1196	27834	18672
1197	27843	18639
1198	27853	18608
1199	27863	18575
1200	27893	18557
1201	27902	18524
1202	27911	18491
1203	27920	18458
1204	27928	18426
1205	27957	18406
1206	27968	18375
1207	27977	18342
1208	27985	18309
1209	27993	18276
1210	28023	18257
1211	28031	18224
1212	28039	18192
1213	28047	18159
1214	28056	18126
1215	28083	18106
1216	28090	18073
1217	28101	18041
1218	28108	18008
1219	28114	17975
1220	28140	17953
1221	28147	17920
1222	28154	17887
1223	28161	17854
1224	28168	17820
1225	28196	17800
1226	28203	17767
1227	28209	17734
1228	28217	17701
1229	28223	17668
1230	28251	17648
1231	28257	17615
1232	28264	17582
1233	28270	17549
1234	28276	17515
1235	28303	17495
1236	28310	17462
1237	28317	17429
1238	28323	17396
1239	28344	17372
1240	28390	17363
1241	28396	17330
1242	28402	17297
1243	28408	17264
1244	28433	17242
1245	28461	17223
1246	28467	17190
1247	28474	17157
1248	28480	17124
1249	28486	17091
1250	28512	17070
1251	28518	17038
1252	28525	17005
1253	28531	16973
1254	28538	16940
1255	28565	16920
1256	28571	16888
1257	28578	16856
1258	28584	16823
1259	28591	16791
1260	28622	16773
1261	28628	16741
1262	28634	16709
1263	28641	16677
1264	28647	16644
1265	28672	16623
1266	28677	16591
1267	28683	16558
1268	28689	16526
1269	28695	16494
1270	28720	16473
1271	28726	16441
1272	28732	16408
1273	28738	16376
1274	28744	16344
1275	28770	16324
1276	28776	16292
1277	28782	16260
1278	28788	16228
1279	28793	16196
1280	28820	16176
1281	28826	16144
1282	28831	16112
1283	28837	16080
1284	28842	16048
1285	28868	16028
1286	28874	15996
1287	28879	15964
1288	28884	15932
1289	28890	15900
1290	28917	15881
1291	28922	15849
1292	28928	15818
1293	28934	15786
1294	28940	15755
1295	28967	15735
1296	28973	15704
1297	28979	15672
1298	28985	15641
1299	28990	15610
1300	29015	15589
1301	29020	15557
1302	29025	15526
1303	29031	15495
1304	29037	15464
1305	29063	15444
1306	29068	15412
1307	29074	15381
1308	29079	15350
1309	29085	15319
1310	29110	15298
1311	29115	15268
1312	29120	15236
1313	29126	15206
1314	29132	15175
1315	29157	15154
1316	29163	15124
1317	29168	15093
1318	29174	15062
1319	29179	15032
1320	29205	15011
1321	29211	14981
1322	29221	14952
1323	29226	14922
1324	29232	14891
1325	29258	14871
1326	29263	14841
1327	29269	14810
1328	29274	14780
1329	29280	14750
1330	29310	14732
1331	29316	14702
1332	29322	14672
1333	29327	14641
1334	29333	14611
1335	29359	14592
1336	29383	14571
1337	29389	14540
1338	29395	14510
1339	29400	14480
1340	29438	14466
1341	29450	14440
1342	29456	14410
1343	29462	14380
1344	29471	14352
1345	29504	14335
1346	29509	14305
1347	29515	14276
1348	29520	14246
1349	29526	14216
1350	29551	14196
1351	29557	14166
1352	29562	14136
1353	29568	14107
1354	29573	14077
1355	29599	14057
1356	29605	14028
1357	29610	13998
1358	29615	13968
1359	29621	13939
1360	29647	13919
1361	29652	13890
1362	29658	13860
1363	29663	13831
1364	29669	13802
1365	29694	13781
1366	29700	13752
1367	29705	13723
1368	29711	13694
1369	29717	13665
1370	29742	13645
1371	29747	13616
1372	29757	13588
1373	29762	13559
1374	29768	13530
1375	29793	13511
1376	29799	13482
1377	29805	13453
1378	29810	13424
1379	29815	13395
1380	29841	13375
1381	29847	13347
1382	29853	13318
1383	29858	13289
1384	29863	13260
1385	29890	13241
1386	29896	13212
1387	29901	13184
1388	29907	13155
1389	29912	13127
1390	29939	13107
1391	29947	13080
1392	29952	13051
1393	29958	13023
1394	29963	12995
1395	29988	12975
1396	29994	12946
1397	30000	12918
1398	30006	12890
1399	30011	12861
1400	30037	12842
1401	30043	12814
1402	30048	12786
1403	30054	12758
1404	30059	12729
1405	30085	12710
1406	30090	12682
1407	30096	12654
1408	30101	12625
1409	30106	12597
1410	30133	12578
1411	30139	12550
1412	30144	12522
1413	30149	12494
1414	30155	12467
1415	30180	12447
1416	30186	12419
1417	30191	12391
1418	30197	12364
1419	30202	12336
1420	30226	12316
1421	30232	12288
1422	30243	12263
1423	30249	12235
1424	30254	12207
1425	30278	12187
1426	30284	12160
1427	30289	12132
1428	30295	12105
1429	30300	12077
1430	30324	12057
1431	30330	12030
1432	30335	12003
1433	30340	11975
1434	30345	11948
1435	30380	11932
1436	30385	11904
1437	30394	11878
1438	30408	11855
1439	30414	11827
1440	30462	11816
1441	30469	11790
1442	30475	11763
1443	30480	11736
1444	30486	11709
1445	30512	11690
1446	30518	11663
1447	30523	11636
1448	30529	11609
1449	30534	11582
1450	30559	11562
1451	30565	11535
1452	30570	11508
1453	30576	11481
1454	30581	11454
1455	30606	11435
1456	30612	11408
1457	30617	11381
1458	30622	11354
1459	30628	11328
1460	30654	11309
1461	30659	11282
1462	30664	11255
1463	30669	11228
1464	30675	11202
1465	30700	11182
1466	30705	11156
1467	30712	11130
1468	30719	11104
1469	30725	11077
1470	30750	11058
1471	30755	11031
1472	30761	11005
1473	30766	10979
1474	30771	10952
1475	30796	10933
1476	30801	10906
1477	30807	10880
