iter	Passed	Remaining
1661	78625	15990
1662	78665	15941
1663	78700	15891
1664	78742	15843
1665	78800	15797
1666	78836	15748
1667	78872	15698
1668	78910	15649
1669	78949	15600
1670	79012	15556
1671	79044	15506
1672	79079	15456
1673	79118	15407
1674	79158	15359
1675	79215	15313
1676	79252	15264
1677	79288	15215
1678	79325	15165
1679	79360	15116
1680	79421	15071
1681	79455	15021
1682	79519	14977
1683	79555	14928
1684	79593	14879
1685	79658	14835
1686	79698	14787
1687	79733	14737
1688	79769	14688
1689	79806	14639
1690	79868	14594
1691	79904	14545
1692	79945	14496
1693	79986	14448
1694	80025	14399
1695	80091	14356
1696	80126	14306
1697	80160	14256
1698	80198	14208
1699	80233	14158
1700	80297	14114
1701	80332	14065
1702	80366	14015
1703	80402	13966
1704	80436	13917
1705	80531	13878
1706	80578	13831
1707	80613	13781
1708	80652	13733
1709	80689	13684
1710	80747	13638
1711	80783	13589
1712	80825	13541
1713	80864	13493
1714	80898	13443
1715	80972	13401
1716	81008	13351
1717	81042	13302
1718	81080	13254
1719	81118	13205
1720	81182	13160
1721	81218	13111
1722	81256	13063
1723	81290	13014
1724	81335	12966
1725	81397	12921
1726	81434	12873
1727	81475	12824
1728	81513	12776
1729	81581	12732
1730	81653	12689
1731	81688	12640
1732	81726	12591
1733	81763	12542
1734	81803	12494
1735	81861	12448
1736	81894	12399
1737	81932	12351
1738	81971	12302
1739	82008	12254
1740	82065	12208
1741	82105	12160
1742	82145	12112
1743	82180	12063
1744	82215	12014
1745	82275	11969
1746	82314	11920
1747	82353	11872
1748	82394	11824
1749	82433	11776
1750	82496	11731
1751	82530	11682
1752	82570	11634
1753	82627	11588
1754	82675	11541
1755	82736	11496
1756	82773	11447
1757	82810	11399
1758	82850	11351
1759	82886	11302
1760	82951	11258
1761	82986	11209
1762	83025	11161
1763	83061	11112
1764	83098	11064
1765	83157	11018
1766	83192	10969
1767	83225	10920
1768	83265	10872
1769	83302	10824
1770	83363	10779
1771	83405	10731
1772	83448	10684
1773	83491	10636
1774	83526	10587
1775	83606	10544
1776	83660	10498
1777	83712	10452
1778	83751	10404
1779	83794	10356
1780	83855	10311
1781	83892	10262
1782	83934	10215
1783	83977	10167
1784	84016	10119
1785	84079	10074
1786	84117	10026
1787	84153	9977
1788	84189	9929
1789	84228	9881
1790	84287	9835
1791	84323	9787
1792	84361	9739
1793	84402	9691
1794	84441	9643
1795	84498	9597
1796	84538	9549
1797	84579	9502
1798	84624	9455
1799	84661	9406
1800	84746	9364
1801	84783	9315
1802	84823	9268
1803	84862	9220
1804	84898	9171
1805	84959	9126
1806	84993	9077
1807	85032	9030
1808	85082	8983
1809	85131	8936
1810	85209	8892
1811	85275	8847
1812	85332	8801
1813	85381	8754
1814	85438	8708
1815	85534	8666
1816	85598	8621
1817	85666	8576
1818	85733	8530
1819	85817	8487
1820	85924	8446
1821	85979	8399
1822	86019	8351
1823	86070	8305
1824	86139	8259
1825	86248	8218
1826	86318	8173
1827	86388	8128
1828	86453	8082
1829	86525	8037
1830	86621	7995
1831	86679	7948
1832	86744	7903
1833	86822	7858
1834	86887	7812
1835	87016	7772
1836	87079	7726
1837	87139	7680
1838	87211	7635
1839	87276	7589
1840	87380	7546
1841	87431	7499
1842	87473	7451
1843	87531	7405
1844	87585	7358
1845	87691	7315
1846	87759	7269
1847	87823	7223
1848	87889	7177
1849	87972	7132
1850	88087	7090
1851	88151	7044
1852	88222	6998
1853	88291	6952
1854	88355	6906
1855	88466	6863
1856	88529	6817
1857	88594	6770
1858	88656	6724
1859	88699	6676
1860	88762	6629
1861	88815	6582
1862	88851	6533
1863	88885	6485
1864	88925	6436
1865	89003	6391
1866	89060	6344
1867	89096	6295
1868	89133	6247
1869	89173	6199
1870	89239	6152
1871	89272	6104
1872	89314	6056
1873	89355	6007
1874	89396	5959
1875	89455	5912
1876	89493	5864
1877	89533	5816
1878	89572	5768
1879	89607	5719
1880	89663	5672
1881	89701	5624
1882	89738	5575
1883	89774	5527
1884	89819	5479
1885	89876	5432
1886	89911	5384
1887	89950	5336
1888	89992	5288
1889	90039	5240
1890	90118	5194
1891	90152	5146
1892	90187	5097
1893	90227	5049
1894	90267	5001
1895	90327	4954
1896	90364	4906
1897	90399	4858
1898	90440	4810
1899	90480	4762
1900	90540	4715
1901	90575	4666
1902	90612	4618
1903	90651	4570
1904	90686	4522
1905	90753	4475
1906	90787	4427
1907	90834	4379
1908	90870	4331
1909	90908	4283
1910	90968	4236
1911	91006	4188
1912	91054	4140
1913	91100	4093
1914	91142	4045
1915	91199	3998
1916	91237	3950
1917	91272	3902
1918	91310	3854
1919	91346	3806
1920	91411	3759
1921	91447	3711
1922	91483	3663
1923	91518	3615
1924	91556	3567
1925	91613	3519
1926	91649	3471
1927	91687	3424
1928	91729	3376
1929	91768	3328
1930	91839	3281
1931	91884	3234
1932	91919	3186
1933	91956	3138
1934	91991	3090
1935	92055	3043
1936	92096	2995
1937	92144	2947
1938	92192	2900
1939	92229	2852
1940	92288	2805
1941	92323	2757
1942	92360	2709
1943	92394	2661
1944	92432	2613
1945	92491	2566
1946	92527	2518
1947	92562	2470
1948	92597	2423
1949	92632	2375
1950	92694	2328
1951	92728	2280
1952	92765	2232
1953	92803	2184
1954	92837	2136
1955	92902	2089
1956	92937	2042
1957	92981	1994
1958	93020	1946
1959	93058	1899
1960	93115	1851
1961	93160	1804
1962	93217	1757
1963	93251	1709
1964	93287	1661
1965	93345	1614
1966	93382	1566
1967	93418	1519
1968	93457	1471
1969	93490	1423
1970	93552	1376
1971	93584	1328
1972	93620	1281
1973	93657	1233
1974	93690	1185
1975	93757	1138
1976	93792	1091
1977	93830	1043
1978	93868	996
1979	93914	948
1980	93976	901
1981	94013	853
1982	94049	806
1983	94088	758
1984	94128	711
1985	94235	664
1986	94272	616
1987	94307	569
1988	94347	521
1989	94383	474
1990	94445	426
1991	94480	379
1992	94514	331
1993	94547	284
1994	94582	237
1995	94642	189
1996	94675	142
1997	94718	94
1998	94754	47
1999	94815	0
